,Arterial EC,B cell,Breast basal cell,Breast cancer specific luminal cell,Breast cancer specific proliferation luminal cell,Capillary EC,CD4 T,cDC2,CFD fibroblast,CXCL1/2/3 fibroblast,CXCL13 exhausted CD8 T,Fibroblast,GZMH CD8 T,GZMK CD8 T,IgA plasma,IgG plasma cell,INF responsed T,Luminal progenitor,Lymphatic EC,Macrophage,Mast cell,Monocyte,mregDC,NK cell,pDC,Pericyte,Proliferation macrophage,Proliferation T/NK,Smooth muscle cell,Tfh,TGM2 luminal cell,TNBC-specific epithelial cell,Treg,Venous EC
JUNB,14.72320511189892,7.8167543843887115,12.009478158609397,6.619619495707426,3.130513910448704,8.922048630696247,22.10544336073589,14.96739426614019,41.045933955761114,8.869194693248843,7.607363283343253,6.2754393623614,16.6587929064311,18.841143380512285,3.1020311837705803,2.522938054319735,26.19702923269535,5.778738120666255,21.505214814665784,9.446762524012389,22.822747935677057,10.368487778456567,7.919935570368831,13.281171072704003,9.642976077775556,7.414087237057254,3.67841797963088,4.8905212941036265,22.650950355004223,15.366556156356289,5.860277844629472,20.698760884095172,16.13757195314538,16.82088614199201
MT-ND4L,1.6156927881586576,4.366196643725972,2.2737151804851305,4.4001545553880765,4.3765631049531155,2.1404421355181675,28.988508438056137,2.2772696396402146,4.0353724991829365,2.0688476135441483,14.55595634033913,2.0910889587501598,16.07436405554825,30.06257893368226,1.3169647837249434,1.12529387630454,25.398763235317425,2.3860776465132534,1.9154803809843086,2.576793580362246,2.315188854976985,2.4877840227519226,2.4513538186735127,15.405869494039804,2.5821992200794663,1.6757705244533372,2.0662810671448613,6.0845229292062095,2.8563516597843646,16.681026263649738,1.7531986361023333,2.0928969459112867,15.237685491518368,2.131162035125407
HLA-DQB1,0.6479170171164637,8.597397912188441,0.18336980374873613,0.17597068445945588,0.2839497765075693,0.7678452860991748,0.45115990892960034,37.581519470741576,0.07000306449901822,0.014094358933982748,2.516029893022104,0.09835866643821611,0.879754742558301,1.7865740001110944,0.42459465013398734,0.432271479236559,0.42379822698934017,0.3093971391009252,0.08143182501961797,12.234877399473694,3.2918536857570357,20.855286379515984,23.79452482061753,0.9043810720662415,4.708907611906883,0.02557248730460457,7.960089363009463,1.9998878486615481,0.07865861125450527,0.7708176231021298,0.05664308901928526,0.4264236515111033,1.6869498460737355,2.102487698070904
SAA1,0.3965623291155647,0.5046487287264466,31.67755819696328,0.15770596948259683,0.41228547170835195,0.37521146332171945,0.05195484709415575,0.07288575447533079,0.16496078781508422,0.5584650203832494,0.03884011973171508,0.21947008495606166,0.058552498096819804,0.0745215930939597,0.12929885564827684,0.04994510536348242,0.061696278796832954,36.56210298975342,0.28693070286715394,0.1224229248877775,0.09465801199338991,0.09200707962647536,0.047318138857672845,0.05219528288362492,0.08341147954376296,0.5292194181158401,0.13322696866367742,0.05894287548936293,0.4530903868201523,0.06406147649818825,1.1764440297043717,7.238400115423508,0.04718607187856775,0.42935434211541335
IGHGP,0.0,2.550151595435566,0.00507282645735313,0.031195468776827807,0.022472897543722378,0.026599282742504067,0.07789512634157503,0.05127359569873147,0.0397652818737187,0.0,0.15161708337037036,0.030205139973238215,0.10780937424970809,0.05637514677951627,0.12456703076196396,47.50251675672072,0.0054846650557270225,0.0,0.0,0.11712212036824696,0.07126081427723693,0.13871624977593974,0.0408723089791948,0.20336753995906404,0.19383392892346848,0.0,0.04456792991428267,0.17000260296770262,0.00348844708226879,0.12194305015909629,0.0,0.0014206303132285034,0.08596940077633766,0.10965642119864018
RPS29,24.67100304545719,39.95107905645988,27.803008491130036,21.48141563300498,23.067659841828533,21.083703052908763,40.70418228942636,38.340353516698144,23.145972260339605,25.592491412935278,28.061335350935444,17.564234853022793,38.50355025310706,36.03440491371867,9.412630223721736,6.929156747920435,21.32193951268982,38.80008005140244,20.061209747654853,18.739644718377782,27.177863576276085,31.083085666838667,24.562796744564146,32.22529321082808,31.658124795858576,20.484335503299587,21.38791700509834,24.667225319104073,24.402883988221564,29.33363786816884,24.991768450782665,36.05383445644102,27.407217442283493,25.504684820331928
CSTB,2.3242911110669175,1.2715303269400022,2.6993244273382615,4.134791757989263,5.08733499763429,6.613888936903114,2.0053619486615855,3.9366255102806362,2.026856058021474,2.882334881298001,2.4753930097066363,2.9340655100600697,2.4590533096112157,2.4793672488641656,1.116912687191037,0.9883120700262176,2.786468485040914,6.750890633415559,11.86260539339445,11.556951135616131,4.619145022365852,6.301063298782061,5.199845413974486,2.036285515751563,0.5269898321442789,2.519582351723505,9.27387003886572,2.2325638757889177,1.3662234748377005,2.3814096047067865,4.05334938636814,47.298197599609054,2.6665267882709855,9.075075672684978
RPL37,18.0761427286499,35.81528883915894,28.37971825144079,24.78610310160534,23.370525260714764,18.871481315487625,47.172873005718905,33.6989716652134,28.551621846270894,26.955690782750278,25.042431715471267,20.86824368552242,31.77786132496577,31.15001848948079,8.975007397492638,7.1766703728395855,30.324761304381752,36.05871428694735,24.132753193566955,17.061339616245494,24.724670439930794,24.96491377061,26.590661834768536,28.569631203711868,40.34166199678264,21.017663509462366,17.532816292774076,24.443672392172306,24.039342789369613,31.951492956290036,26.227365255057467,31.314588323650124,30.239264908472954,26.958674145418872
RPS15,30.79490297321901,39.027441449170546,42.10827091434282,46.87283021316953,42.62238930097413,32.697727018939325,47.445090527526,37.52872400741043,34.00669734990946,39.09299937443735,32.75948091386793,30.942898156943603,39.319015998351205,40.182352903819236,14.189071893274004,11.663776547879255,36.87027119840211,45.45901670192414,33.52392547502475,24.919854475615995,34.961248074903885,38.561047815763374,34.994357033896215,35.67509073307337,28.869261524140082,31.60813876292142,33.08790651765692,34.79576073093969,31.969413516976413,34.80186214646551,37.183300885072384,18.88215858665154,36.0088458754986,37.0693855327756
RPL9,29.074597654251164,34.78164408317557,31.977008478895552,19.28462299544588,15.672969115327106,23.833374218028567,35.014972993411014,24.403512876066813,28.525088473051312,33.763329065208055,15.698954507931473,15.601070673584667,23.316818282572985,22.936178585234927,6.986508878605595,5.762540689174615,20.941885887740792,34.06093182154508,30.018305335778635,14.077292939262462,19.68246390728844,17.612207443346204,22.492342351366506,21.63940463689975,30.573932048463217,25.734593372983348,11.630768421275457,14.037175971435433,31.30007388491602,21.495292011053554,26.418657132961176,16.190009776961457,20.764824093154264,30.76680098475876
RPS7,23.751498221400546,30.368738524257893,29.287974135562568,17.766379661430317,19.607163731556,23.405518531177695,33.73534471426854,21.386184846395512,15.044660904318306,26.839228181010295,22.706223590348166,10.989954020854897,26.044321197499283,30.878405856374886,6.715000958024534,5.580136867995811,26.991721798976272,32.0525834778481,22.65404252210779,11.011303205905405,15.801665408769434,15.857483154886378,17.53584060113146,25.82200547147767,20.84829357980812,25.853925686705267,12.04003083337588,18.162628347854806,23.484744064141562,25.184747936617814,23.181929574087302,42.244625276976315,21.861368680426022,27.589062674483337
ACTG1,25.543316873326308,15.944229664585455,25.865214317936662,16.068577335910796,17.05739415518014,19.522122390136577,17.84396036346511,19.74086823528041,12.493567084719814,4.664504375481929,24.92823058124754,19.5074701310116,20.381079846586136,19.498835729875026,2.8622705129898516,2.646157874165217,24.812979703284448,21.1698419060259,9.549548262281997,12.748604581486884,6.701598967064539,14.501419752182667,28.599157860015833,20.773079856563477,11.02791402995173,8.042494121305811,16.31754826239712,33.39286115844461,12.240865029536359,25.506347047547184,31.034003979949475,19.78291884885353,22.989731237936493,15.91672257613168
JUN,7.407740889295316,5.498590522216216,10.82952419658163,10.595873006669393,6.30584711012507,6.776851947789671,16.099888526618642,6.7697074966450534,36.443729289769244,2.6789864691877834,10.057693175677821,10.37961822226409,14.503468706885538,13.939651875684223,15.201312398672588,15.845133363397112,25.24072078150611,9.314844922991194,15.908960388899489,10.807053857818325,34.87403916093108,8.067120107315779,5.760443947740499,9.73363319055792,4.171612355041814,4.0245832134750765,7.5555377270467,7.78561057498874,14.136462238402613,10.177917030146483,4.284757628420972,9.245477846217026,9.8005233698765,8.606063024163916
SH3BGRL3,5.964451405127615,5.753867985941234,2.742059806911771,2.4050707108195217,2.1572365829454796,6.972230155152929,12.948726873004292,15.510067277797912,2.6858131839277988,1.724071724748881,29.882596576883504,4.839710227214962,20.037761195852198,18.485078376079578,1.1700600580472151,1.1890904577230106,15.890621222732323,5.175065764284906,4.106647284336822,13.423463470854745,11.777362213671445,15.494634559778566,6.4064902333527955,17.317643833859847,5.183283612731525,1.8860184511062572,10.818769315687755,22.243191758251296,1.4980633214261636,22.518417937711806,5.010412397046993,3.1650829392143054,14.193186831032454,8.940764316991226
RPS25,24.269400903964662,28.197082283830955,28.77236324758173,19.216289206673416,18.859165250440054,21.82366902301345,43.17048401975543,21.546370812003197,22.597532637955215,26.560719415563497,23.816195375264652,17.330952350773877,30.979979678367876,37.52414260662509,8.520027680783736,6.303062223606539,34.77104267730716,31.02424146615471,21.85877289220814,13.753671593143178,23.012402972772843,20.338638235407114,20.900199484199156,26.11325337267085,21.494900760996185,23.630507282592944,15.721043687633431,18.07207953125279,32.16544714303775,27.775834697246655,24.222238680215852,20.662299762066784,25.31047345059127,26.69012967317886
S100A11,7.719887740013039,3.4065068030247323,20.043426474706113,12.67827223426749,14.051719010927764,8.228051974937706,6.6049587848785976,16.51803443001303,7.878702262745444,16.718569712431087,7.7770153774128215,12.753149884076814,7.392123223612124,4.584164380826983,1.74172710819482,1.4407044606915984,10.89079511759296,19.885808770478448,13.667258130602328,28.396260124089096,18.290608044257738,23.810993542334714,13.023356745017233,5.640901246407647,4.240697230700486,8.942184457135241,25.47665814593218,7.419998110841307,5.1031004927600785,9.156709764068205,17.84694948729247,28.034378244367414,5.419738336248548,7.339198594456559
PFN1,9.349934923410848,8.165884254560728,11.650647717047994,5.618098842359091,8.452284097973799,9.146731866953461,15.637105484138157,16.414058127773874,3.9881487258184896,13.050653461996813,25.037120497072074,6.4723785761040755,17.58536215109837,19.975044803389217,1.5122553015646545,1.121981748137205,18.548308576175522,11.797979782781383,9.740372342489314,14.645655889331838,9.869839739978788,19.80169119772612,24.427962559242495,20.88653175472438,6.835229710719039,8.609750364315003,23.79759662666168,27.719055930611646,7.189717903982077,26.713423545043682,12.733851362702152,9.01642767284816,22.933706643421843,8.043727275374154
SOD2,13.414620391896806,0.8162613853595809,5.037116775576701,0.3613154009471856,0.4406059385825486,8.586327370849322,0.5072448176074706,1.8422657139009904,10.37461218269292,20.45908675887692,0.26163220640420676,2.0510333604292246,0.3389909124085386,0.3635080164523411,0.28184534631951075,0.2348865588940173,1.0341560413279838,11.771654627903782,30.154516365987437,7.506631752838141,1.5140491868149963,4.476806767628211,2.5707275969996015,0.28670047122757064,0.4425842330839886,13.605759063507321,2.2464663347618847,0.392213521711806,3.7657046890796466,0.42529602422340995,10.887504964687317,2.504711214875701,0.40432880294606144,21.653295015323863
CD52,0.10031822860815078,10.735170897815053,0.0971009323733967,0.13019550582263018,0.07955433968553578,0.18408122626247397,15.553837380649444,4.982592926431507,0.07566612162359515,0.0018686932400854895,21.93250402100467,0.1646838900913013,22.449640982168173,16.201061925572603,0.5272719287463513,0.459899572895737,13.727673314428399,0.06936211444063489,0.0072956486343047616,2.810497922984955,8.799306707157545,1.6679259480708024,1.4837324973770336,15.866419999026451,2.0764180544560946,0.08347251993852553,1.2851426047592573,14.685746582373932,0.15843728996682882,14.371054480820666,0.0,0.009904768909268672,12.383052941135837,0.0658091841262767
CALD1,5.828738302757498,0.1589102298027242,13.675188261117803,0.4032210719184729,0.7165043411674462,4.801760844526451,0.0587084143778904,0.0582179931749382,8.356860180976701,1.7261269405596749,0.05229612082381141,27.987336111826497,0.16290577741712706,0.0478596420493676,0.05199746141640676,0.07354110896112193,0.07045318793298008,4.991031939568005,3.893907298697286,0.1257012348430267,0.04967838672909363,0.07275391080094158,0.3696411836142281,0.12063447004428496,0.07720335014680493,20.35414767947665,0.11790365339637386,0.11505868544676885,25.281544535619677,0.032289804078672005,0.5164925484283736,2.377405223741276,0.05482174043885518,2.0051253014779906
RPS24,22.942897470173918,35.04635923331724,34.27276420504106,27.41659721248955,27.497978104250162,21.6194686151108,34.195513745682376,41.53184136108553,25.301017930242185,27.419941715253096,29.219364156609913,21.86329935546073,34.12925737683834,34.01190448095304,7.7477421814409695,7.647090008896314,35.29400640702776,35.33762124858535,23.100415903491143,21.98945625099906,27.71176848207211,30.843657610415217,33.011484539504835,35.00036325269187,35.2114136610208,22.37792833266616,21.064967700910703,26.10841106214451,25.928633826280752,32.14303531440061,28.74626971149134,31.34238443983803,27.038350729073834,27.117487312604858
ZFP36L2,2.6284392264009737,5.192293640222245,4.756376998052235,1.5594039859196338,0.7932015499015573,3.1920186283757257,24.926095306708326,6.390390294809806,8.899157644043706,2.096945398805999,12.337584642407156,2.4838281851142248,23.09930129246067,23.221200182352003,2.093457399053635,1.8452463911246022,24.230058286992833,3.9221318412498136,3.0469993260829638,4.150475136746389,6.662055405204388,4.877663072315308,0.768960325640342,18.712059583528216,9.09922090856689,0.9703471842852883,3.0522925455638905,8.04054610445318,1.83628262231822,11.141580008234357,4.553588682892033,5.657400110518796,9.398533823155123,2.7891698835819954
CCL20,0.7856785340557422,0.053228309865349474,1.4396592425238284,0.009334052376380731,0.03218384536054063,4.2709083333815725,0.2975569337450357,0.10369202789137286,0.36843345594049814,5.185463120557183,0.31522060106741684,0.006691903248111392,0.15933208892002335,0.0,0.09139692264635953,0.021532102670843795,0.324673267743994,6.669378140103846,1.650374062700278,2.4585679236629927,0.5378495295284489,1.05584081812566,0.1513569532863818,0.07588075658195625,0.02957693534595905,42.113558948581876,0.1475390965820261,0.509535404075353,2.906411423667673,0.7383161070561011,0.4448775260231907,1.090831233445756,0.46028326095817607,1.1408670379633221
DUSP1,10.304045671615581,4.634396486689615,5.229515497568781,3.373295969996651,2.209359520630449,6.185389643276363,18.438489058138273,11.363515980549568,19.933032611973022,7.331522515293457,5.78171285500556,6.7271254512125624,12.422018033349701,16.829808759128436,3.5106803011391055,3.1211328147749353,29.321707732531653,4.038083638887163,11.366402408994809,15.357006398542305,30.963396679099713,12.20737752807173,9.244987045492515,12.502895135830048,3.3357407661845597,3.1123045696014318,7.566957763482169,4.3062263279531745,4.65969938713578,9.815111676088856,2.349218400552853,6.334522758557879,11.849905099731284,5.937139962699909
RPL15,31.903623277801483,37.563334332679645,36.20087641099314,30.008052682660256,28.764238916783597,31.373247490609206,28.739998557411646,31.42217589464202,27.708966750545375,34.32151666970756,23.06911674551945,24.232741433719227,25.174602753961796,23.48808657031405,10.914778959905737,8.288709847173143,20.09706995319249,42.670928692068024,32.84272903335186,19.16984604609898,25.35100801339542,28.05812603554566,28.568184411731696,25.42857410055909,30.776288645940994,30.279391978872464,21.800259015640517,22.498018815127285,35.50638248935979,24.97690524678185,33.833862907084146,24.221990063440288,25.97380808598878,35.425122584401834
RPS13,29.347193046695715,30.222672869980478,26.793653901187408,22.471153837909796,19.6429760490216,25.61479838669145,40.754671971641486,30.013287063003656,24.666698212886867,30.429728284747377,17.573025990715045,16.664284497383317,24.66013600828518,26.175974319902004,7.282505808740767,5.9543761840271845,28.3875921732019,29.965112390499687,28.285869921581718,16.286645195010372,21.489500671461407,24.301492162385685,18.800861853639987,21.899536084168773,31.839495617387087,26.0462909174248,16.104651364937638,15.72572850343639,29.635913230398515,24.177029209246584,21.017725144886978,18.622501714015346,23.533224204614672,30.010519126645974
DNAJB1,3.8647401770153724,1.890065504596205,2.8252359964824754,3.1979222283511644,2.866472863920939,2.814410291111583,9.916338697455735,4.210445176534027,41.75418896993383,3.7151013466638365,4.3878451801194736,3.322551703221802,6.702897562564403,11.03269477794239,3.298141401883785,3.7657247019418043,8.115136753760954,1.6002175630207245,6.555116107640889,5.9339454314131865,13.00933221698525,4.4770149021101515,2.361156730473001,5.670171107029106,1.935612147319426,1.0664357050629147,3.9499472653348597,4.68785476928066,8.410752461989526,3.5440643413751074,1.2189457168733435,2.1713031288002345,7.095250330794794,2.2124542724315397
HSP90AA1,12.668313435446954,12.79546920711179,11.870116649107059,13.874572118840575,17.317757669335222,11.525762136361617,12.405813475102976,16.10569067294087,36.21570176561289,16.048562830067173,14.354224818159345,9.500427048674645,14.910371577724053,14.805217073383773,10.11421388213606,13.816481930828843,10.564144711174807,11.157650718248426,20.67641070692996,19.557106327761414,40.63731511104147,16.024731778279147,14.550496119531385,14.5543235002543,22.75348218959843,12.058248116497422,22.73617109574539,24.07130963560499,13.360663055974833,12.39762387163144,7.894301006452978,8.659910100401992,14.97310643448,11.979716781091794
RPS5,22.096969724853725,28.09663684285558,29.827640881836412,28.600500326602585,24.70092073331612,20.850333214942,23.068536575852786,18.29765339496265,19.64114477374339,29.595953427413054,11.776575884806363,16.354014796849192,17.235569831196667,15.78603435051353,9.861339695551283,7.868087452074512,15.17816440469381,36.49207043342299,18.47625786157679,10.02290621963084,14.122270647029696,16.634596421915653,16.282656446197343,16.494104535886006,22.406805211020874,26.663496767349205,13.446702575215516,14.854330915606562,26.638806964208495,15.140938799692655,19.99743608023891,32.078747196751536,13.611414349299352,22.56480170602946
CD69,0.1308480639033568,6.81397935085508,0.06460247045737635,0.0859885010199381,0.054413219095414536,0.1736856910223929,12.47297411131332,1.2796842083839268,0.0910851766373462,1.1454175566807771e-06,8.51303291747006,0.10203824517857672,12.22444161309263,13.608163548272408,0.35392932711793135,0.2884755603925816,24.707749369224967,0.05425997286205356,0.004674079211721765,0.7075943696442887,26.138374878339928,0.8321382465100756,0.3372698546708762,11.297091984653862,1.0541105155188293,0.07238336867174497,0.4936505186001101,6.132280200998842,0.11172976160586663,4.670185941559742,0.03835524853127551,0.0066068647767175675,4.413327424866731,0.041576583471603284
KRT19,0.46567259515131887,0.6843376652017015,0.6012239332881715,30.336239235386053,24.450144370960476,0.6194773234534771,0.22739991364766216,0.3703977936169602,0.31985421313808665,0.1516221692118074,0.34211818797954047,2.376207436289526,0.5877046215966436,0.2198846520821658,0.6765159125247082,0.7333437661321209,0.04357394814958116,10.236385508523835,0.9374393447714954,1.0542103545026555,2.743466394482397,0.8399275528472305,0.4589685185939539,0.763457912541521,0.40629858924183215,0.6759463433800437,0.9044341701046297,0.4275717781741077,0.5784917595602821,0.35559997880246286,12.973043050768597,8.66646062641704,0.33700838818507445,0.4061857248885744
GZMB,0.03561206438981147,0.16636225302824464,0.0,0.022095291730222517,0.020864037224308317,0.04056214470004309,0.08473094013607058,0.12018989096433437,0.03262960655146329,0.0010570913359754428,22.153410206662254,0.032554372230162186,6.947596533186473,1.9846211447144473,0.12227101216459345,0.10609086178044852,1.5278201068471593,0.008560794789400942,0.0019151402042248283,0.047626847100414545,0.11311833162457065,0.07382454111802465,0.2197895981103085,13.795210042082287,30.391907698228373,0.026539206174915245,0.06441602524603801,11.977019831139375,0.02678401025596298,1.8378834479054913,0.000766203380583682,0.005238815308087772,0.32178593278272694,0.007615577185469713
RPS20,18.786247628991543,19.787089225768185,19.410496994115807,16.90263556893265,19.607247393890315,18.365930734313963,13.814055036728584,16.50333008028219,22.23500240927217,25.039506345732566,7.415796763933513,15.050997822175065,13.37973544109065,9.263629195542622,4.908676993204063,3.189623087581144,7.092432656355667,24.107026916881022,20.848098759937855,13.61858238567113,18.06333183361192,16.60056373257071,13.807715888056014,10.830638282534055,17.356658880729615,19.66519375596212,16.605981171863633,11.168859556403262,25.085028466575064,9.352713156884004,17.730370440572475,38.53984208185593,9.781707414695637,21.664009911863506
RPL36,21.323903207150313,29.296378078934094,33.544051422661354,29.230646077934345,28.26140353208909,18.075438504554807,37.123806064992564,23.509797530659,22.38156405645011,21.074355770209248,19.538856224519797,21.712640614570752,27.012582367652183,27.768466353110558,8.449461743423,6.576916717954375,28.5274719403695,39.8250750033786,24.438209523630597,16.64462211102206,25.236542076928064,21.863446261931724,22.759340524351494,22.848570156514725,17.521374444643214,18.545889262000195,18.5940785898334,19.46372512052979,19.575777300142253,25.00863407795326,25.343391703221773,15.187108408328406,24.331010965547822,20.53835269003457
CD63,11.34109304818642,1.6765772764718492,12.353737832118233,6.532307695554879,6.246662910733146,11.723720657553713,0.8642206073504487,5.877720781393628,17.92868525884887,26.03450355288953,6.476691417594029,18.140605492007055,4.40567693629599,1.3847025500354013,3.7073511478494434,3.2968219071882503,0.9690235756467405,9.105197658947482,23.222402040065152,14.61464084632204,14.87159205347508,11.00701312304684,5.658818308867798,5.846566565657932,1.57381277014244,16.23484053334278,14.087319693251626,4.699174766484552,9.295352168303964,1.3844158641109463,18.23973454748426,5.85561385298703,1.5085324471869628,11.635099258996274
MT-ND1,21.679432336474804,39.77563428995189,18.22612484139632,39.1929722327431,38.014688751061826,27.373965989240627,28.181878557975427,22.758103609749963,33.79568915769121,15.311006264451251,18.37305559348972,29.630525230278618,25.991881511897596,26.855882305655456,12.43797371534587,14.469338478235233,18.636458078413778,26.86462244551181,21.840367197100793,30.37814933282824,26.208883551495735,24.268983254221986,27.92579992585393,28.6196514061939,27.52184363796562,20.83165747144229,25.033556834367786,22.94663060755599,27.136877353806586,18.291268592363313,27.44297135327929,15.489943464306174,20.09077181655251,26.31101496663871
RPL27A,28.932408009788293,29.569020635654617,27.212068156969544,22.20327699086325,19.824922317603917,24.64592785047241,20.831482280405307,29.8797199206349,26.540279720867726,27.915155060233808,14.22526270942822,24.842917566297842,22.94126572982849,18.80666445120258,9.813368411259773,6.261180430339773,10.61976725879179,33.823963592189344,28.79989277120153,19.838175992749502,26.41498310232391,28.507061842076624,22.867202943065166,20.93659557984673,22.266510825316832,23.893593589949813,23.201409898727427,15.235912758303073,33.52651138961497,13.342985990801406,25.414408570231505,18.418296058024993,14.666455619272298,27.428842770351498
RPS17,14.980573927905828,3.880002098023222,16.08453311904566,7.617694635037391,8.87576192442955,13.544725190554397,2.730975448356188,5.362724542853849,10.540391535450906,19.10113047599337,2.3568658059448886,6.392370057563327,3.677091544591982,1.9434260674488284,2.7826678539140235,1.4137093646320271,1.0741052769928094,22.013998114472457,13.874033525834895,3.455994276049553,5.062157303112606,5.269618392036492,4.365063979076367,2.8816446927539565,3.2820288159068225,13.974878938879312,4.03458851278912,3.255048493905897,13.51030668034105,3.100237805596353,26.436332221100635,6.5754804174843,3.1721060673716464,19.073129618053677
HMOX1,18.648486678879713,0.27861774716890536,0.676291842386854,0.23777303642321276,0.10120548445415571,16.55691882841921,0.022452386564385907,0.5456946736083448,4.051803884437927,10.39645488370312,0.3627698448559139,0.13363495564284053,0.08025927064235407,0.04588603320459881,0.1145870482661436,0.05659351785622684,0.045453795707571104,0.6962717067060507,27.741558122767646,4.582129014884154,1.4935426272686922,1.1794675730346171,0.6323493341138755,0.11865929759788142,0.04821937819064039,6.728978390107535,2.7824109544256745,0.13154144469495876,3.369925832625563,0.08829055089853015,2.033152070501516,0.03350563997537413,0.232114180504994,16.596815297821827
RPL14,18.91238847103431,28.691600723489024,23.47231313900625,18.746224461659693,19.356465861032866,15.673914398037727,34.60495545589947,18.2922554830611,16.93760411651082,24.9287367579133,16.834696909870367,14.246238014425703,25.10144653496293,26.8945867908454,6.115031432645121,4.604506310640442,27.568271553240155,30.717830274853608,18.013584638525558,10.291974128789146,20.59538334188442,14.216928419652275,16.85868967892719,23.646086195319686,17.609272236635164,19.644021157408204,11.257869145618796,15.600103305370174,25.15303517821174,19.417594796060854,23.14901860230964,11.708995866811883,20.1475657303986,18.117627103476007
RPL31,19.663453689880846,12.161715785201942,24.721685286600028,19.7799666603911,14.911618934928049,16.532066288677132,16.35315227942252,16.181201617177436,22.173452407031434,21.525364957132684,10.971587586978488,13.96593465101793,15.368097773570852,11.945338925030182,4.05477332066196,2.653047982189949,8.031442161044092,32.03172557075961,24.14313415456801,11.095343012810314,24.390112400451496,15.205894732682053,10.385435795480062,13.195016969074311,11.433753452162025,16.753525126385362,11.370134391787412,8.90953051850612,23.16857142477684,11.64082160181856,25.3494144282637,14.130759874893124,11.180507435950487,23.812144366937904
HSP90AB1,18.901481177982994,15.558809759088334,20.23857476318264,12.658109698994991,17.302940300370707,15.25091751216055,5.581998593474158,8.919919409672023,25.530921070863386,30.48158532326672,6.902021352409148,5.429737355157456,6.539153317643093,5.933390518142709,2.7102429358505673,2.473913209197026,5.273393311439024,10.370332685126996,20.188874352357747,7.9040510437825695,13.426425020849036,8.95129124609613,7.011034664084775,7.1129686322161945,8.044862679021525,17.221666767150186,8.513279187601826,9.251914725115475,12.380897724940663,6.82877850645068,7.231377425219748,11.729462807872643,7.8539221609553875,17.205127612733566
TUBA1B,16.51180522311545,5.473230197425927,9.43148659964617,2.536224640742121,17.742569912138386,13.767114567973714,1.921158715770243,8.956984596533447,4.901501141256831,12.766200357648797,2.1949884958365393,5.038576187314778,2.5765579423419784,2.1023827526539938,1.2661600040220253,0.8150505288186185,3.1664980681198087,5.335988463544228,9.749868513380257,5.999014008474663,4.392261702369635,7.7426938301200385,6.832206635000765,2.6385726759462416,4.3653464604189045,14.279551227733846,26.154483144446612,24.99437708275929,9.450624667770066,2.309940451659156,6.19879467997815,11.750817196217202,2.393212297708966,13.215855892727726
ADIRF,2.6074579865609637,0.29237487151532593,2.042046349972483,11.633365145821143,8.817140601712312,2.633130696411542,0.07877962078036836,0.14397874834970023,5.841871264010417,1.3777854060853931,0.053362014750258244,1.607919454588051,0.1289116612006098,0.02608690139234379,0.2683705938884927,0.17100972002284082,0.17432342940119486,3.9113867039182355,8.105999540997642,0.33676450207771297,0.7971402663881392,0.19611769412776467,0.08031680841534171,0.05729530420711484,0.15711592541612346,5.667103626621487,0.48267176611548096,0.08656759230556609,35.032581522329,0.04490368855356777,5.406525152625783,1.1051751435122144,0.10088703805905808,8.926694302371715
H3F3B,21.964828311050198,15.769664392929108,28.619911152878014,16.79970310054813,17.256734429652198,21.756736223825182,16.270761420965187,19.240847591085867,25.677818444651756,28.747372557839018,19.78028597192594,10.98452772401987,19.390233705866226,22.727209362919023,9.232599857248898,5.70132333377097,28.009469578246083,18.63747638145673,25.769038728272907,14.193822344949876,31.001863332798195,15.222640114600818,13.768928944128968,20.312114397341723,26.48424609625398,28.92854964196218,13.44657708098531,20.484586912382817,35.1185201705633,17.82238890657125,18.426847558640944,19.56004851376647,21.36198042327855,21.82455663081945
RPL5,18.01231220299388,25.563703472244004,24.717291111379772,13.365271742185367,12.584471712897772,16.83964848335008,26.001947651468246,16.946116828155787,19.607928723321084,27.026295457181426,10.339866116205538,12.95180125749201,15.769596278614461,17.544740822815417,5.647840352813594,4.5737872265088,15.81219552040964,28.162535461848833,20.046829213834194,7.946519255248875,12.629110467537782,12.166439833071664,12.148146228810713,16.04065030584662,17.807408622149886,20.831327902202815,7.675390546029988,10.414406541749798,23.07109022078303,15.21276574715426,17.49031916963428,30.07434451561896,15.241748252165896,20.66649013226432
RPLP0,20.812535183557266,21.75133175124896,23.70220349206252,24.47927309668785,30.66143230500853,18.66882131428788,24.366010771510393,14.294321949433362,18.611067090533936,23.02985461571454,10.820884785060592,15.868719926993798,15.546888948152986,18.823245031002056,8.02400385016302,5.803321570499049,19.702923459175246,34.22832376029333,13.913852636144883,9.063055197052252,9.42863383728457,14.255679545201891,9.420899583636523,14.597180850757272,18.707762139421135,23.7984232103227,11.926565226992745,13.924575427886897,21.63747079738223,16.677951619324517,21.896229197026585,18.552776590272384,14.007227717317267,23.316150586138708
